region_code,region_name,reporting_year,poverty_line,reporting_pop,headcount,poverty_gap,poverty_severity,watts,mean,spr,pg,pop_in_poverty,estimate_type
EAP,East Asia & Pacific,1981,3,1377547505,0.8807460807451636,0.4928830803317322,0.31249311685575343,0.8192990076095371,1.9983816039040387,0.8893421076684082,20.47046814420403,1213269566,actual
EAP,East Asia & Pacific,1982,3,1401159627,0.8710207805118207,0.4694499803308369,0.289527936993948,0.7640793886328145,2.0878444881748837,0.8798864174215009,19.412874076620362,1220439152,actual
EAP,East Asia & Pacific,1983,3,1425054014,0.8577481250287784,0.4406765875998784,0.2624923094273493,0.6996766783241236,2.196848460505337,0.8667309856970772,18.208109276311117,1222337409,actual
EAP,East Asia & Pacific,1984,3,1447958029,0.8347634407148851,0.3972632331497602,0.22412428838870516,0.6089009164722106,2.357136007894672,0.8431334760765952,16.594791959191035,1208702426,actual
EAP,East Asia & Pacific,1985,3,1471431937,0.8120331863938672,0.37157121772778445,0.20520194877452372,0.5632737073974351,2.451749381160686,0.8198322298424818,15.826419985518184,1194851564,actual
EAP,East Asia & Pacific,1986,3,1496220611,0.792177901965127,0.3547652412417594,0.19402249840316255,0.5355630466427779,2.530447989468042,0.8001318900173537,15.388210284130077,1185272904,actual
EAP,East Asia & Pacific,1987,3,1522475663,0.7633120297346649,0.3326966428838939,0.17954900247314598,0.4990213781309469,2.6457639610343677,0.7715063901943016,14.777694030575327,1162123989,actual
EAP,East Asia & Pacific,1988,3,1549144535,0.71992582486325,0.2989577830380602,0.15649259819819036,0.4410496319652022,2.820641819254088,0.728768798064513,13.750912842627207,1115269157,actual
EAP,East Asia & Pacific,1989,3,1575212136,0.7711098310222008,0.3514634606492292,0.19252821342563695,0.5284479416016755,2.670668642363193,0.7809058236198498,15.19726452997286,1214661564,actual
EAP,East Asia & Pacific,1990,3,1600854036,0.7589306338828711,0.34028835280634695,0.18444895876656497,0.5087061713718859,2.7519061184872298,0.7695627909368902,14.86246200180745,1214937168,actual
EAP,East Asia & Pacific,1991,3,1625616183,0.7463124838492102,0.33127330912877023,0.17823097405339747,0.4932327749254157,2.839014686654979,0.7573262182019838,14.56656250024502,1213217651,actual
EAP,East Asia & Pacific,1992,3,1648993015,0.7265694190559574,0.31829199655339396,0.16959126731629917,0.47138280066110194,2.95260102398412,0.7382430387943456,14.09786924678962,1198107897,actual
EAP,East Asia & Pacific,1993,3,1671726955,0.7065501482787179,0.3056940340018073,0.16131011057091096,0.4503827697811083,3.055052111793785,0.7188718471460881,13.656770066072195,1181158928,actual
EAP,East Asia & Pacific,1994,3,1694369394,0.6632773263917323,0.2702867750250321,0.13750082068757763,0.39092338901224544,3.283856430050867,0.6764188134707406,12.692561512192407,1123836802,actual
EAP,East Asia & Pacific,1995,3,1716730265,0.6227708839857721,0.24323391585507476,0.1206682964317176,0.34741444381142217,3.485197975648617,0.6358416169302313,11.981012379423703,1069129625,actual
EAP,East Asia & Pacific,1996,3,1738765293,0.582497365529796,0.22099791647946376,0.10751459286853439,0.31247975310353554,3.750180165248087,0.5968448802818955,11.362188662289318,1012826202,actual
EAP,East Asia & Pacific,1997,3,1760651634,0.5748163801522681,0.22102499854012664,0.10869589113797491,0.3142258144981379,3.8422212044027275,0.5900347248739451,11.353624907008951,1012051399,actual
EAP,East Asia & Pacific,1998,3,1781691870,0.5797572797701154,0.22968097864429843,0.11533980840951448,0.32982606272372295,3.7981803521321793,0.5942760403270484,11.642183922987002,1032948832,actual
EAP,East Asia & Pacific,1999,3,1801084085,0.5525899563348509,0.21071609176328768,0.10354190132865439,0.29969366087501764,3.952238965460232,0.5665528640019832,11.068293924022,995260976,actual
EAP,East Asia & Pacific,2000,3,1819166064,0.5260300962063331,0.19766809580974518,0.09623156631091297,0.27991769875327194,4.1639835314506,0.5405443996431059,10.660068775436,956936100,actual
EAP,East Asia & Pacific,2001,3,1836415462,0.4974412546707702,0.18385175802240725,0.0885836496365277,0.25912580168750693,4.40925814370027,0.5124400668133225,10.239192514135333,913508812,actual
EAP,East Asia & Pacific,2002,3,1852812580,0.45222493965142474,0.16154556011916751,0.07658841479565505,0.2261746536592116,4.772400384556666,0.4762393639130246,9.592813155725668,837888057,actual
EAP,East Asia & Pacific,2003,3,1868562106,0.40952116275234496,0.13860801489248295,0.06313851352928504,0.19055604545096413,5.136149280656596,0.4518307638780726,8.926149254355712,765215726,actual
EAP,East Asia & Pacific,2004,3,1883825803,0.3710841318722101,0.11957421836244758,0.05236246423061628,0.1616178028538295,5.49383922869539,0.4314411210451501,8.374167031009339,699057863,actual
EAP,East Asia & Pacific,2005,3,1899002562,0.32514825917835916,0.09817690932203255,0.041020769115947556,0.1303424145751276,5.923075687292724,0.40506272096585594,7.753472699198711,617457377,actual
EAP,East Asia & Pacific,2006,3,1914148807,0.31199712508339433,0.09485927456660394,0.03987802639525645,0.12622745749321465,6.245508332020392,0.4017097252665384,7.5998690467489505,597208925,actual
EAP,East Asia & Pacific,2007,3,1929329479,0.2819366696700742,0.08425071137013025,0.03500788848585552,0.11155357887596429,6.6840884099540805,0.38343632158697816,7.215662320796103,543948728,actual
EAP,East Asia & Pacific,2008,3,1944447883,0.26300633060263157,0.07819874264069589,0.032420898423083266,0.10342473989978206,7.035093891168706,0.37254226821811387,7.002684812436351,511402103,actual
EAP,East Asia & Pacific,2009,3,1959157041,0.24022400065092822,0.06964968839208764,0.028266700626252368,0.09132857868163924,7.520313645141793,0.3597322735796707,6.676327712073955,470636542,actual
EAP,East Asia & Pacific,2010,3,1973739924,0.2109584064496453,0.059351731658646656,0.023292697009852825,0.07685808139309686,8.224248793479115,0.34638608581786484,6.239241951841727,416377029,actual
EAP,East Asia & Pacific,2011,3,1989243347,0.1734955651602953,0.046559365350786155,0.017516593383997987,0.059513053026745276,8.75890040043285,0.32545430849162504,5.7799300153261814,345124899,actual
EAP,East Asia & Pacific,2012,3,2006702186,0.1498911985727551,0.03868039211425255,0.014026581208676211,0.05539216470233035,9.434019043706432,0.31265091584498506,5.417433122891139,300786996,actual
EAP,East Asia & Pacific,2013,3,2023985087,0.10122480794943521,0.02123848477016518,0.006688921850656184,0.026032320443079494,10.340574408807964,0.28193168619923853,4.709491176483454,204877502,actual
EAP,East Asia & Pacific,2014,3,2040517890,0.0873495731069035,0.01762155535682125,0.005477198533637251,0.021559509781341246,10.974131127815777,0.2712207229837465,4.446182874296966,178238367,actual
EAP,East Asia & Pacific,2015,3,2056184012,0.06831916346483345,0.013528722716750805,0.004279555456318222,0.0425505297635976,11.653474785590989,0.2566432871337053,4.170044755602807,140476772,actual
EAP,East Asia & Pacific,2016,3,2071618105,0.056363250711710534,0.010749578588684992,0.003398006018857701,0.03530494829376221,12.314902415512053,0.2474400756766985,3.9405707802783763,116763131,actual
EAP,East Asia & Pacific,2017,3,2087369203,0.0465113480783469,0.00862854286394155,0.002726952664875028,0.029238880571786356,12.943514025769458,0.2411760281776323,3.7413336044967846,97086356,actual
EAP,East Asia & Pacific,2018,3,2100828114,0.03641390549663017,0.007003599809012006,0.0023295637153042336,0.02560737532703211,13.659504312101348,0.23095810209913728,3.5610591520103316,76499356,actual
